6890 3
0.0478978030555	0.515101450799	0.0937368272771	
0.0426727818738	0.502635714712	0.104074575824	
0.0534062560901	0.497276085443	0.0953161501312	
0.0589873383459	0.505910869551	0.0841034679919	
0.0501097216786	0.4896763427	0.103579668436	
0.039920528025	0.492249294687	0.110190326358	
0.0604481128078	0.489399535464	0.0862258261837	
0.0654766034728	0.494145806136	0.0746710190744	
0.0667896565647	0.451877039542	0.0822592911707	
0.0710075871604	0.445405294414	0.0735719444919	
0.0704978538988	0.457992911173	0.0725709306815	
0.0651646675317	0.461209980937	0.0811385137641	
0.0661422815534	0.424966900001	0.0845369793851	
0.0599826220563	0.417669388376	0.094418039558	
0.0628884953826	0.406487023468	0.0866346187371	
0.0680769366136	0.413582020682	0.0753592147481	
0.0263480898054	0.436820288558	0.115173847504	
0.0318827050843	0.429825052685	0.115417164053	
0.0358983819662	0.436490332174	0.112894042671	
0.0297059483281	0.442570123339	0.112644070565	
0.0172240902479	0.448434067768	0.119684791908	
0.0183939833537	0.453013201897	0.115080987882	
0.0136109923988	0.458121011114	0.119784696732	
0.0133527592127	0.453008623371	0.125670684901	
0.0209049800391	0.431556837056	0.116996047575	
0.0268623686336	0.424097061635	0.117154888327	
0.021629179475	0.443096142749	0.115694216894	
0.019711366541	0.439186219784	0.119273872546	
0.0170224429853	0.435458243378	0.131792468485	
0.0185756761519	0.440007904189	0.129241291351	
0.015305183994	0.442444640384	0.135985269956	
0.0139573059548	0.436810780918	0.136564159022	
0.0197850817962	0.432421903188	0.122226779722	
0.0203324355502	0.436231605099	0.124475422158	
0.0178836426483	0.432911586858	0.127731852674	
0.0163074883762	0.429876417838	0.125101810021	
0.0168269917834	0.444592670093	0.124026921033	
0.0138859637801	0.448209706503	0.130879952998	
0.0100018366156	0.45114282856	0.137995968624	
0.0109165951033	0.443459454665	0.143277905052	
0.043081748685	0.414546005786	0.111981479251	
0.0378773005936	0.422438818095	0.114549451633	
0.0328163722999	0.417467976452	0.11663418216	
0.0377752846366	0.411059045188	0.115005336805	
0.0174303533368	0.425764575653	0.122327882134	
0.0211212890601	0.40892030989	0.126333402887	
0.0215911218812	0.413206723937	0.125702774335	
0.0155207772877	0.41495170967	0.129743841352	
0.0156665630652	0.410806168598	0.130136488953	
0.0488235385797	0.397770980543	0.105979777926	
0.0430932899334	0.397383023688	0.111620985629	
0.0435983983463	0.389633086093	0.110436384622	
0.0490032034052	0.388380970047	0.103738868116	
0.0413816596823	0.383096945109	0.110803809851	
0.0476249444609	0.379402406376	0.102764010389	
0.0375460045881	0.364534432222	0.107060678926	
0.0429463199794	0.37113761468	0.104463214263	
0.0371995246376	0.377322852327	0.112910105746	
0.0317460790031	0.37246863792	0.117387430978	
0.0190986907055	0.378977938539	0.125216255843	
